id,name,text_snippet,supertype,subtype,logic_category,battle_styles,immediate_parent,evolution_root,effect_triggers,hp,retreat_cost
sv8-101,Paldean Tauros,"[Attack: Blocking Stomp] If the Defending Pokemon is a Basic Pokemon, it can't attack during your opponent's next turn.",Pokemon,Basic,simple,None,None,Paldean Tauros,lock,130,2
me2-48,Paldean Tauros,[Attack: Raging Charge] This attack does 40 damage for each of your Pokemon that has 'Tauros' in its name that has any damage counters on it. | [Attack: Double-Edge] This Pokemon also does 20 damage to itself.,Pokemon,Basic,simple,None,None,Paldean Tauros,"damage, reduce",130,2
svp-41,Paldean Wooper,[Attack: Splattering Poison] Both Active Pokemon are now Poisoned.,Pokemon,Basic,simple,None,None,Paldean Wooper,status,60,1
sv2-128,Paldean Wooper,"[Attack: Find a Home] Search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Paldean Wooper,"search, draw",60,2
sv2-221,Paldean Wooper,"[Attack: Find a Home] Search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Paldean Wooper,"search, draw",60,2
sv3-126,Paldean Wooper,[Attack: Spit Poison] Your opponent's Active Pokemon is now Poisoned.,Pokemon,Basic,simple,None,None,Paldean Wooper,status,60,1
sv4pt5-58,Paldean Wooper,"[Attack: Find a Home] Search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Paldean Wooper,"search, draw",60,2
sv4pt5-180,Paldean Wooper,"[Attack: Find a Home] Search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Paldean Wooper,"search, draw",60,2
sv9-93,Paldean Wooper,"[Attack: Trip Over] Flip a coin. If heads, this attack does 20 more damage.",Pokemon,Basic,simple,None,None,Paldean Wooper,"damage, coin_flip, boost",60,1
me2-102,Paldean Wooper,"[Attack: Trip Over] Flip a coin. If heads, this attack does 20 more damage.",Pokemon,Basic,simple,None,None,Paldean Wooper,"damage, coin_flip, boost",60,1
sv4-40,Palkia,"[Attack: Teleportation Burst] You may switch this Pokemon with 1 of your Benched Pokemon. | [Attack: Prize Count] If you have more Prize cards remaining than your opponent, this attack does 80 more damage.",Pokemon,Basic,simple,None,None,Palkia,"damage, switch, prize, boost",130,2
sv8-136,Palkia,[Attack: Space Crash] This attack does 40 damage for each Basic Energy attached to this Pokemon.,Pokemon,Basic,simple,None,None,Palkia,damage,130,2
sv2-96,Palossand,"[Attack: Earthen Power] If you have a Stadium in play, this attack does 80 more damage.",Pokemon,Stage 1,simple,None,Sandygast,Sandygast,"damage, boost",150,4
sv6-92,Palossand,"[Attack: Sand Attack] During your opponent's next turn, if the Defending Pokemon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.",Pokemon,Stage 1,simple,None,Sandygast,Sandygast,"coin_flip, copy",150,4
sv8-91,Palossand ex,"[Attack: Sand Tomb] During your opponent's next turn, the Defending Pokemon can't retreat. | [Attack: Barite Jail] Put damage counters on each of your opponent's Benched Pokemon until its remaining HP is 100. | [Rule] Tera: As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks (both yours and your opponent's).",Pokemon,"Stage 1, Tera, ex",simple,ex,Sandygast,Sandygast,"damage, switch, prevent, lock",280,4
sv8-221,Palossand ex,"[Attack: Sand Tomb] During your opponent's next turn, the Defending Pokemon can't retreat. | [Attack: Barite Jail] Put damage counters on each of your opponent's Benched Pokemon until its remaining HP is 100. | [Rule] Tera: As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks (both yours and your opponent's).",Pokemon,"Stage 1, Tera, ex",simple,ex,Sandygast,Sandygast,"damage, switch, prevent, lock",280,4
zsv10pt5-20,Palpitoad,[Attack: Round] This attack does 40 damage for each of your Pokemon in play that has the Round attack.,Pokemon,Stage 1,simple,None,Tympole,Tympole,damage,90,2
zsv10pt5-104,Palpitoad,[Attack: Round] This attack does 40 damage for each of your Pokemon in play that has the Round attack.,Pokemon,Stage 1,simple,None,Tympole,Tympole,damage,90,2
sv7-85,Pancham,"[Attack: Leer] Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Pokemon,Basic,simple,None,None,Pancham,"coin_flip, status",70,2
sv9-83,Pancham,"[Attack: Focus Fist] Flip a coin. If tails, this attack does nothing.",Pokemon,Basic,simple,None,None,Pancham,coin_flip,60,1
sv7-93,Pangoro,[Attack: Pull] Switch in 1 of your opponent's Benched Pokemon to the Active Spot. | [Attack: Tantrum] This Pokemon is now Confused.,Pokemon,Stage 1,simple,None,Pancham,Pancham,"switch, status",140,3
sv9-99,Pangoro,"[Attack: Torment] Choose 1 of your opponent's Active Pokemon's attacks. During your opponent's next turn, that Pokemon can't use that attack. | [Attack: Power Tackle] During your next turn, this Pokemon can't attack.",Pokemon,Stage 1,simple,None,Pancham,Pancham,"lock, copy",140,3
sv4-41,Panpour,"[Attack: Call for Family] Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck. | [Attack: Water Pulse] Your opponent's Active Pokemon is now Asleep.",Pokemon,Basic,simple,None,None,Panpour,"search, status",70,1
zsv10pt5-17,Panpour,[Attack: Collect] Draw a card.,Pokemon,Basic,simple,None,None,Panpour,draw,70,1
zsv10pt5-101,Panpour,[Attack: Collect] Draw a card.,Pokemon,Basic,simple,None,None,Panpour,draw,70,1
sv4-4,Pansage,"[Attack: Call for Family] Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck. | [Attack: Leech Seed] Heal 10 damage from this Pokemon.",Pokemon,Basic,simple,None,None,Pansage,"search, heal, damage",70,1
zsv10pt5-4,Pansage,[Attack: Collect] Draw a card.,Pokemon,Basic,simple,None,None,Pansage,draw,70,1
zsv10pt5-89,Pansage,[Attack: Collect] Draw a card.,Pokemon,Basic,simple,None,None,Pansage,draw,70,1
sv4-20,Pansear,"[Attack: Call for Family] Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck. | [Attack: Searing Flame] Your opponent's Active Pokemon is now Burned.",Pokemon,Basic,simple,None,None,Pansear,"search, status",70,1
sv7-21,Pansear,"[Attack: Call for Family] Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck. | [Attack: Searing Flame] Your opponent's Active Pokemon is now Burned.",Pokemon,Basic,simple,None,None,Pansear,"search, status",70,1
rsv10pt5-14,Pansear,[Attack: Collect] Draw a card.,Pokemon,Basic,simple,None,None,Pansear,draw,70,1
rsv10pt5-99,Pansear,[Attack: Collect] Draw a card.,Pokemon,Basic,simple,None,None,Pansear,draw,70,1
sv3pt5-46,Paras,[Attack: Spore Ball] Your opponent's Active Pokemon is now Asleep.,Pokemon,Basic,simple,None,None,Paras,status,70,2
sv9-4,Paras,[Attack: Leech Life] Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.,Pokemon,Basic,simple,None,None,Paras,"heal, damage",70,1
sv3pt5-47,Parasect,"[Attack: Spread Filaments] Flip 2 coins. Search your deck for a number of Grass Pokemon up to the number of heads and put them onto your Bench. Then, shuffle your deck.",Pokemon,Stage 1,simple,None,Paras,Paras,"search, coin_flip",120,2
sv9-5,Parasect,[Attack: Spore] Your opponent's Active Pokemon is now Asleep. | [Attack: Scissor Swing] Flip 2 coins. This attack does 30 more damage for each heads.,Pokemon,Stage 1,simple,None,Paras,Paras,"damage, coin_flip, boost, status",120,2
sv2-118,Passimian,[Attack: Make the Assist] Move an Energy from this Pokemon to 1 of your Benched Pokemon.,Pokemon,Basic,simple,None,None,Passimian,None,110,1
sv8-111,Passimian,[Attack: Coordinated Throwing] This attack does 20 damage for each of your Basic Pokemon in play.,Pokemon,Basic,simple,None,None,Passimian,damage,110,1
rsv10pt5-72,Patrat,"[Attack: Procurement] Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Patrat,"search, draw",60,1
rsv10pt5-152,Patrat,"[Attack: Procurement] Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Patrat,"search, draw",60,1
svp-40,Pawmi,"[Attack: Static Slap] Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",Pokemon,Basic,simple,None,None,Pawmi,"discard, coin_flip",50,1
sv1-73,Pawmi,"[Attack: Jolt] Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Pokemon,Basic,simple,None,None,Pawmi,"coin_flip, status",50,1
sv7-56,Pawmi,[Attack: Targeted Spark] This attack does 20 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.),Pokemon,Basic,simple,None,None,Pawmi,damage,40,1
me2-32,Pawmi,"[Attack: Growl] During your opponent's next turn, attacks used by the Defending Pokemon do 30 less damage (before applying Weakness and Resistance).",Pokemon,Basic,simple,None,None,Pawmi,"damage, reduce",60,1
sv1-75,Pawmo,"[Attack: Thunder Shock] Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Pokemon,Stage 1,simple,None,Pawmi,Pawmi,"coin_flip, status",90,1
sv2-75,Pawmo,[Attack: Electrobullet] This attack also does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.),Pokemon,Stage 1,simple,None,Pawmi,Pawmi,damage,80,1
sv4pt5-143,Pawmo,"[Attack: Thunder Shock] Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Pokemon,Stage 1,simple,None,Pawmi,Pawmi,"coin_flip, status",90,1
sv2-76,Pawmot,[Attack: Electric Fist] This attack also does 60 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.),Pokemon,Stage 2,simple,None,Pawmo,Pawmi,damage,140,1
me2-34,Pawmot,[Attack: Voltaic Fist] You may have this Pokemon also do 60 damage to itself and make your opponent's Active Pokemon Paralyzed.,Pokemon,Stage 2,simple,None,Pawmo,Pawmi,"damage, status",140,1
sv3-73,Pawmot ex,[Attack: Levin Strike] Discard 2 Lightning Energy from this Pokemon. This attack does 220 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.),Pokemon,"Stage 2, ex",simple,ex,Pawmo,Pawmi,"damage, discard",300,0
sv3-148,Pawniard,[Attack: Triple Cutter] Flip 3 coins. This attack does 10 damage for each heads.,Pokemon,Basic,simple,None,None,Pawniard,"damage, coin_flip",70,1
zsv10pt5-64,Pawniard,"[Attack: Corner] During your opponent's next turn, the Defending Pokemon can't retreat.",Pokemon,Basic,simple,None,None,Pawniard,"switch, lock",60,1
zsv10pt5-142,Pawniard,"[Attack: Corner] During your opponent's next turn, the Defending Pokemon can't retreat.",Pokemon,Basic,simple,None,None,Pawniard,"switch, lock",60,1
sv6pt5-49,Persian,[Attack: Fury Swipes] Flip 3 coins. This attack does 50 damage for each heads.,Pokemon,Stage 1,simple,None,Meowth,Meowth,"damage, coin_flip",110,1
sv6pt5-78,Persian,[Attack: Fury Swipes] Flip 3 coins. This attack does 50 damage for each heads.,Pokemon,Stage 1,simple,None,Meowth,Meowth,"damage, coin_flip",110,1
zsv10pt5-6,Petilil,"[Attack: Hide] Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Pokemon,Basic,simple,None,None,Petilil,"damage, prevent, coin_flip",60,1
zsv10pt5-91,Petilil,"[Attack: Hide] Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Pokemon,Basic,simple,None,None,Petilil,"damage, prevent, coin_flip",60,1
sv6-12,Phantump,[Attack: Leech Seed] Heal 20 damage from this Pokemon.,Pokemon,Basic,simple,None,None,Phantump,"heal, damage",70,2
sv6-55,Phione,[Attack: Beckon] Put a Supporter card from your discard pile into your hand. | [Attack: Energy Press] This attack does 20 damage for each Energy attached to your opponent's Active Pokemon.,Pokemon,Basic,simple,None,None,Phione,"draw, damage, discard, knockout",70,1
sv6-175,Phione,[Attack: Beckon] Put a Supporter card from your discard pile into your hand. | [Attack: Energy Press] This attack does 20 damage for each Energy attached to your opponent's Active Pokemon.,Pokemon,Basic,simple,None,None,Phione,"draw, damage, discard, knockout",70,1
sv3pt5-18,Pidgeot,"[Attack: Fly] Flip a coin. If tails, this attack does nothing. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Pokemon,Stage 2,simple,None,Pidgeotto,Pidgey,"damage, prevent, coin_flip",130,0
sv3pt5-16,Pidgey,"[Attack: Call for Family] Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Pidgey,search,50,1
sv4pt5-196,Pidgey,"[Attack: Call for Family] Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Pidgey,search,50,1
zsv10pt5-71,Pidove,[Attack: Scout] Your opponent reveals their hand.,Pokemon,Basic,simple,None,None,Pidove,search,60,1
zsv10pt5-148,Pidove,[Attack: Scout] Your opponent reveals their hand.,Pokemon,Basic,simple,None,None,Pidove,search,60,1
svp-27,Pikachu,[Attack: Adventuring Together] This attack does 10 more damage for each of your Benched Pokemon.,Pokemon,Basic,simple,None,None,Pikachu,"damage, boost",60,1
svp-88,Pikachu,"[Attack: Growl] During your opponent's next turn, the Defending Pokemon's attacks do 20 less damage (before applying Weakness and Resistance).",Pokemon,Basic,simple,None,None,Pikachu,"damage, reduce",70,1
svp-101,Pikachu,[Attack: Scrappy Spark] Flip a coin until you get tails. This attack does 30 more damage for each heads.,Pokemon,Basic,simple,None,None,Pikachu,"damage, coin_flip, boost",70,1
sv2-62,Pikachu,"[Attack: Growl] During your opponent's next turn, the Defending Pokemon's attacks do 20 less damage (before applying Weakness and Resistance).",Pokemon,Basic,simple,None,None,Pikachu,"damage, reduce",70,1
sv3pt5-25,Pikachu,"[Attack: Charge] Search your deck for a Basic Lightning Energy card and attach it to this Pokemon. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Pikachu,search,60,1
sv3pt5-173,Pikachu,"[Attack: Charge] Search your deck for a Basic Lightning Energy card and attach it to this Pokemon. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Pikachu,search,60,1
sv4pt5-18,Pikachu,"[Attack: Growl] During your opponent's next turn, the Defending Pokemon's attacks do 20 less damage (before applying Weakness and Resistance).",Pokemon,Basic,simple,None,None,Pikachu,"damage, reduce",70,1
sv4pt5-131,Pikachu,"[Attack: Growl] During your opponent's next turn, the Defending Pokemon's attacks do 20 less damage (before applying Weakness and Resistance).",Pokemon,Basic,simple,None,None,Pikachu,"damage, reduce",70,1
sv5-51,Pikachu,[Attack: Random Spark] This attack does 10 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.),Pokemon,Basic,simple,None,None,Pikachu,damage,70,1
sv2-63,Pikachu ex,"[Attack: Dynamic Bolt] Flip a coin. If tails, discard all Energy from this Pokemon.",Pokemon,"Basic, ex",simple,ex,None,Pikachu ex,"discard, coin_flip",190,0
sv8pt5-28,Pikachu ex,"[Attack: Thunder] This Pokemon also does 30 damage to itself. | [Rule] As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks (both yours and your opponent's).",Pokemon,"Basic, Tera, ex",simple,ex,None,Pikachu ex,"damage, prevent",190,1
svp-85,Pikachu with Grey Felt Hat,"[Attack: Pika-Portrait] Search your deck for a Pikachu and put it onto your Bench. Then, shuffle your deck.",Pokemon,Basic,simple,None,None,Pikachu with Grey Felt Hat,search,60,1
me2-24,Piloswine,"[Attack: Rising Lunge] Flip a coin. If heads, this attack does 30 more damage.",Pokemon,Stage 1,simple,None,Swinub,Swinub,"damage, coin_flip, boost",100,3
sv2-72,Pincurchin,[Attack: Needle Crush] Discard an Energy from your opponent's Active Pokemon.,Pokemon,Basic,simple,None,None,Pincurchin,discard,80,2
sv2-73,Pincurchin,"[Attack: Stun Needle] Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [Attack: Follow-Up Kerzap] You can use this attack only if this Pokemon used Stun Needle during your last turn.",Pokemon,Basic,simple,None,None,Pincurchin,"lock, coin_flip, copy, status",90,3
sv1-1,Pineco,"[Attack: Guard Press] During your opponent's next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).",Pokemon,Basic,simple,None,None,Pineco,"damage, reduce",60,2
